title,url,create_time,author,content
[問題] 蝦皮商品內的月銷售量,https://www.ptt.cc/bbs/e-seller/M.1501316992.A.E5C.html,2017-07-29 16:29:50,paulyanzi (消失),"請問蝦皮商品內的""月銷售量""資訊

是不是不太準確？

還是評比數量跟月銷收量有人真的有自己算過是正確的呢？"
[問題] 蝦皮用黑貓可送大型物品嗎？,https://www.ptt.cc/bbs/e-seller/M.1501200578.A.609.html,2017-07-28 08:09:35,turnoff11 (麥子真是大好人),"有客人詢問貨付的事

不過因為大型物品

之前都是寄大榮

沒有寄過黑貓（之前拿貨去黑貓店家，過大當場不收）

不知道貨付可否用黑貓來寄送大型的物品

有人知道嗎？"
[問題] 蝦皮賣家設定相關問題,https://www.ptt.cc/bbs/e-seller/M.1500563432.A.9E2.html,2017-07-20 23:10:29,joyKa (皙點紅家),"想請問各位版友大大
是這樣的 我想在蝦皮賣一些飾品但發現蝦皮今年有許多新的規定 包含要收手續費還有賣家的商品設定多了商品重量 品牌 等等
總結以上想問：
1.賣家未上架商品前要如何設定賣場？還是要等物品上架後才能設定
2.賣家的商品規格中，有經驗的大大可以分享一下重量都怎麼寫，要很精準還是大概就好？
3.不太清楚手續費要酌收多少、怎麼算，雖然有爬過文但還是不太清楚，能請有經驗的版友幫忙回答一下嗎？"
[問題] 蝦皮全家寄件編號,https://www.ptt.cc/bbs/e-seller/M.1501516209.A.23A.html,2017-07-31 23:50:07,paulyanzi (消失),"剛剛產生一個訂單的寄件編號

透過 fami app 手動輸入編號

結果該編號顯示紅色，沒有輸入成功

等了十分鐘重試也一樣，請問該怎麼解決呢？"
[問題] 蝦皮買家不取件運費需要付嗎?,https://www.ptt.cc/bbs/e-seller/M.1501510496.A.DFF.html,2017-07-31 22:14:53,kam17789 (悟),"請問一下，最近有個買家買了東西沒取件，
東西會被退回，請問這寄件的60元運費買家帳戶扣掉嗎?
還是訂單取消了，就不需要這一筆運費了?
有人知道可以幫忙解答一下嗎?

謝謝"
[問題] 請問蝦皮退貨問題,https://www.ptt.cc/bbs/e-seller/M.1501316292.A.7E0.html,2017-07-29 16:18:10,janeng (寶兒),"請問蝦皮退貨流程是， 賣家同意退貨->買家申請退貨->賣家會收到通知嗎？買家寄回商
品前需要按先同意退款之類的按鍵嗎？還是什麼都不用做等收到退回商品才按確認退款呢
？
買家店到店退回商品，商品到店時，7-11會簡訊通知賣家取回商品嗎？
退回期間，可以追蹤商品物流狀況嗎？
謝謝大家！"
[心得] 蝦皮全家物流寄錯貨品賠償一拖再拖,https://www.ptt.cc/bbs/e-seller/M.1501515336.A.90B.html,2017-07-31 23:35:33,rumikoo (職業倦怠中),"這整件事從7/6買家發來一張我沒看過的包裹開始
本來還以為買家是不是詐騙
我便找了當天寄件的執據
對照買家包裹的照片
加上我一定是把物流單貼在正面(正巧那個包裹也是用郵局的一號包)
但照片上的不是 且旁邊沒有黑色油性筆寫的物流號碼
我開始確定
這...這不是我寄出的東西

然後馬上寫了信給蝦皮客服
隔天7/7
蝦皮回覆第一封：
很抱歉造成您的困擾，請您協助提供訂單編號：17xxxxxxxxxxx

1.完整外包裝照片
2.外箱條碼照片 (有兩位不同消費者的條碼照片)：已提供
3.正確商品為何（若有照片也可提供） ：洗髮精試用包6ML *20包
4.收到錯誤商品為何（照片）：

盡量照片清晰明瞭，您提交資料后我們將盡快為您處理，請您耐心等候。

然後我就照要求提供了照片
蝦皮當天又回覆第二封：
非常感謝您的來信，關於您反應的事項，與您說明：

已收到您提供的資訊，由於您的問題客服團隊需要轉交給相關單位確認，
當一有相關回覆我們即會盡速回報進度給您。

當天最後一封也是第三封：
(要我請買家把包裹拿去取貨的全家)

歸還商品後請原信回覆告知，將再次回報物流端請他們協助確認，謝謝您。

另由於正確包裹目前有疑似遺失的情形，商品尋找期為（配達門市+12工作天），
若未找到商品將會依照訂單狀態並依照商品遺失規範進入判賠流程，後續將於10-15個工
作天內完成理賠 (賠償金額將依照當時下單之訂單金額進行賠償，懇請您耐心等待了，若造成您的不便敬請
見諒。

■全家賠償責任上限為新台幣20,000元整。

然後直到7/10 買家也把東西回全家了
蝦皮終於回信
 您好,

很抱歉讓您久等，此筆訂單編號：170xxxxxxxxxxxxxx
經物流單位確認，正確商品無尋獲，確定遺失判賠，
因您已點選同意退款給買家，
請您協助提供您的銀行名稱/分行別/銀行代號/戶名/帳號，
會轉交給物流單位處理，造成您的困擾，敬請見諒。

若您後續還有任何疑問，歡迎您隨時與我們聯繫。

然後我7/10就把帳號跟存摺封面回傳了
到7/28一直沒收到 只好又寫信問了
這期間一直沒問是因為 我問過匯了會不會告知
結果蝦皮回覆如下：
很抱歉讓您久等，訂單編號：1707xxxxxxxxx
全家物流端已收到您提供的匯款資料，
預計10~15工作天會款，匯出名：日翊，
因是全家端進行個案退款，故不會另行通知，
請您再耐心等候收款，造成您的困擾，敬請見諒，謝謝您。

7/28蝦皮又回我
相關單位表示款項應已於7/21匯出，若您確定沒收到，請提供存簿封面以及內頁。
另提醒您，此匯出款項名為""日翊""而非蝦皮，請您再確認看看。

(我就是沒收到才會問啊！！！已怒火中燒)
而且要我提供存摺內頁很傻眼
但為了證明我真的沒收到只好再提供內頁明細

現在，就是剛剛收到回覆：
非常感謝您的來信，關於您反應的事項，與您說明：

很抱歉讓您困擾，相關單位表示已再度與全家確認，全家表示此筆款項因系統關係已重新
補匯，
預計8/11匯出款項，造成您不便還請見諒，也請再耐心等候。謝謝。

若您後續還有任何疑問，歡迎您隨時與我們聯繫。

天啊~~~~~~~~~~~~
因為他們種種的錯誤 連匯款也能有錯
我得再等11天他們才願意再施捨賠償給我呢~~~~~~~~~~
蝦皮+全家+物流 真是厲害沒有極限"
[閒聊] 蝦皮 8月免運公布囉!!!,https://www.ptt.cc/bbs/e-seller/M.1501215843.A.57A.html,2017-07-28 12:24:01,sshee (小奇異果),"來源：看詳情>>

　
✓蝦皮拍賣
全家：滿額99享免運
7-ELEVEN：滿額299運費半價， 499享免運
　
✓蝦皮商城：
超取滿額99享免運

各種平台拼命中!!!

祝大家業績長紅"
[心得] 露天是跟蝦皮拼了嗎?,https://www.ptt.cc/bbs/e-seller/M.1500909524.A.D57.html,2017-07-24 23:18:41,machin (人正甚麼都對),"本人只是業餘的賣家,因為失業開始賣起衣櫃裡穿不到的衣服....
  剛剛看了一下露天,想說要刊登新的貨(?)就用起了商品管理,
  於是就更新了舊的貨,突然發現....
  怎麼突然多這麼多照片可以上傳!?
  之前不是只能傳3張!? 多的都要收費~
  而且現在(這個月)蝦皮好像有些免運???
  露天是良心發現了嗎? XDXDXD"
[問題] 蝦皮無法下單,https://www.ptt.cc/bbs/e-seller/M.1500986065.A.03C.html,2017-07-25 20:34:22,AWGN ( ),"昨天開始我的蝦皮帳號似乎一直無法下訂單

始終都出現""伺服器錯誤""的訊息

本以為是我電腦出了問題今天換了台電腦還是一樣

請問有人也這樣嗎?

是蝦皮網站自己出的包??"
[心得] 爛蝦皮和爛買家,https://www.ptt.cc/bbs/e-seller/M.1500951500.A.7E3.html,2017-07-25 10:58:15,rivachax2 (恰恰),"買家沒取貨，貨退回原店(7-11)，但我根本沒有收到通知、簡訊。
昨天突然想到這件事才發現貨已退回物流中心。

客服很堅持系統有通知我，是我自己沒去拿貨，
還說很少人會遇到這個問題，
(放屁!!!!! 根本超多賣家都遇到吧???)

然後就說看你要不要拿貨囉?
要的話就給120元宅配到家，不要的話就銷毀囉~~
一個一兩千塊的東西怎麼可能就這樣銷毀報廢，哭

蝦皮跟爛買家真的可以吃X啦，
這篇是怨氣很重的小小賣家抱怨文，
哀……沒賺到錢還要賠120元。"
[問題] 蝦皮拍賣，修改宅配運費的問題,https://www.ptt.cc/bbs/e-seller/M.1500046387.A.966.html,2017-07-14 23:33:05,chosen (zz號：),"想請教快速修改宅配運費的問題，
最近蝦皮程式改版，修改了賣家宅配運費金額設定方式
由原本的物流中心，改到每個商品細項

因為我的商品有50多項以上,在露天/奇摩都是跟客戶討論完後，請客戶各自下標，在自行修改運費

之前在蝦皮做法是與客戶討論完後，然後我去物流中心修改運費，再請客戶下標，選賣家宅配，這樣就可以了

現在好像要到每一個商品改運費，如果客戶下標10樣商品，我就要改10次，超麻煩的，請問大家是怎樣做的？

感謝"
Re: [心得] 蝦皮最近令人火大另開PC個人賣場,https://www.ptt.cc/bbs/e-seller/M.1499906536.A.DA7.html,2017-07-13 08:42:11,killer ( ),"自回自文
目前看來蝦皮商城對我只影響了一個禮拜
人氣和買氣都回籠了
應該是初期新鮮感 讓買家去逛 逛了之後發現還是很多東西商城沒有賣
或者大陸賣家評價過低不敢買
我看蝦皮打廣告的效益很差 fb廣告一堆 都沒人按讚或留言分享XD

: 最近蝦皮一連串的措施令人火大

: 1.包含上架要設定重量 WTF

:   我賣東西符合物流重量限制就好 管那麼多?

:   那個拍賣重量是必填的我還是第一次看到

: 2.蝦皮錢包以往自動一三五提領 現在只剩禮拜三自動提領

: 3.商品價差太大不能在同一個賣場 加購品不放在一起誰那麼多時間找

: 4.狂堆商城免運 沒有客戶分流 要賺錢OK天經地義 但可以用另外一個APP

: 以上讓人覺得蝦皮翅膀硬了忘了當初是那些人把流量帶進來的

: 馬上用了PCHOME個人賣場蝦皮搬家

: 蝦皮開始嫌流量太多就讓蝦皮好好嘗嘗苦頭

: 還是不能讓一家獨大 不然大頭症一發作 對買賣家都不是好事阿"
[情報] PChome惹毛供應商 蝦皮商城送3百萬行銷金,https://www.ptt.cc/bbs/e-seller/M.1500282075.A.4AC.html,2017-07-17 17:01:11,alslp (寂寞的錯覺),"在各購物有上架的可以趁這一波搶行銷金...

+++

台灣電商龍頭PChome片面更改合約，將行銷成本轉嫁給供應商，
強勢作風引起供應商不滿，揚言串聯出走，蝦皮商城趁勢展開搶客大作戰！

蝦皮商城推出「賣家轉檯」專案，即日起，Pchome線上購物、Yahoo奇摩購物中心
或momo購物網三大平台賣家，在8月31日前加入蝦皮商城，前300名進駐成功賣家，
可獲得1萬元的開店行銷金，預計送出300萬行銷金。

蝦皮拍賣行銷總監楊晨欣表示，蝦皮商城相較於其他購物平台，蝦皮商城挾帶五大優勢，
自7月推出後，吸引了各大平台轉檯的賣家，目前已有八成賣家來自PChome等三大電商平台
，其餘則來自品牌官網或拍賣賣家轉型等，顯示台灣網路購物市場版圖正在重組。

蝦皮商城標榜五大優勢，第一，活動最公開，所有行銷活動皆列於賣家後台，
並有專人聯繫說明，賣家可自由參加，並選擇是否加碼優惠買家，無任何隱藏費用。
第二，收費機制超划算，相較於競業收取平台服務年費，蝦皮商城免年費，
收費機制透明，依照實際銷售收取手續費。
其他還有撥款就是快、客服最勤快、行動體驗佳等。

蝦皮商城表示，8月31日前加入蝦皮商城，前300名都可獲得價值1萬元的開店行銷金，
透過折價券提供、關鍵字廣告提升曝光率等方式，站穩蝦皮商城第一步；
第二重，滿額出貨享超商取貨運費補貼，7月1日至7月31日天天提供$99免運優惠。

(林芳如／台北報導)"
[問題] 蝦皮出線非正常金流無法付款,https://www.ptt.cc/bbs/e-seller/M.1500988596.A.257.html,2017-07-25 21:16:33,yamaaka (小羽),"想請問各位是否有在蝦皮系統下出現過
別人要下單自己賣場商品時
卻出現 非正常金流,導致無法付款

事情是出於
因為朋友想使用折扣碼下單,但一直跑不出折扣
所以我就請先生在我的賣場假設下單送出訂單結帳
想看看朋友是哪個環節有錯誤

原本打算到最後一步驟就取消交易
結果沒想到先生才剛按出結帳 連選擇付款方式都沒有
就出現了「經系統偵測到疑似非正常金流」
導致現在 我與先生的帳號,裡頭的商品都無法給別人下單結帳
但可以到別人的賣場結帳

系統並沒有發出凍結的通知
因為已經處於下班時間無法與蝦皮確認狀況
想問一下大家 遇到這種狀況需要等多久才能恢復正常?
還是需要跟蝦皮聯繫才能恢復正常

ps因為我自己有時會用同一支手機登入先生與自己的帳號,
今天情況是先生用我的手機登入他的帳號,然後到我的賣場下單
以及先生賣場的銀行帳號是使用我的,與我賣場的銀行帳號是同一個
不曉得是否因為這兩個原因 造成系統偵測到有問題"
[問題] 蝦皮已出貨 買家取消訂單,https://www.ptt.cc/bbs/e-seller/M.1500383267.A.9DB.html,2017-07-18 21:07:44,BauDing (丁),"大家好,
我是新手賣家,

今天才剛出完貨,
買家直接以還沒收到訂單商品按""退貨退款申請中""說要取消訂單,
(原因是說明天會有折扣碼,明天再下單...)

請問若同意取消訂單,
是按下""退款"", 這樣之後我的貨也會被退回原寄件超商嗎?
會不會我按下退款, 但還是會通知買家取貨, 讓我的貨被取走又拿不到錢?

還是要按""向蝦皮提出爭議""呢?

謝謝大家~"
[問題] 蝦皮怎麼取消部分訂單,https://www.ptt.cc/bbs/e-seller/M.1500341948.A.DB4.html,2017-07-18 09:39:05,turnoff11 (麥子真是大好人),"有客人跟我訂2個一樣的產品

但是我只出到一個貨

不知道有沒有辦法只退一個的款

我剛剛點取消訂單

會兩筆一起取消

有方法嗎？"
[問題] 蝦皮寄出後..點了取消交易,https://www.ptt.cc/bbs/e-seller/M.1500345032.A.44C.html,2017-07-18 10:30:29,CahoForever (Forever),"前天有個客人買了一樣小東西(小於運費價值)
昨天星期一，當然就去超商出貨了

後來晚上就收到客人傳聊聊來說..

[他腿斷掉了，沒辦法去取貨]
能不能取消這筆

恩...

秉持著相信他人的原則
他也說他是學生
他朋友沒錢先幫他代墊取貨(含運費才$105)

反正蝦皮退貨回來
賣家也不用負擔運費
就請他不要去取貨，等七天退回原門市

後來我點此訂單，有個取消交易的按鈕
我就順手點了一下
(請問這會增加退回來的時間嗎?)
不然這按鈕搞不懂有什麼用

另外分享個小故事

上個月有一件買家沒取貨
七天後退回來我寄件門市
結果蝦皮完全沒有通知(APP跟簡訊都沒)

因為是一件價值才$60元的貨
我也沒記得去追
這個月想到去查詢
7-11物流系統顯示(賣家七天未取)
已經退回物流中心(打電話去問才知道是蝦皮的物流中心)
於是跟蝦皮聯繫

事先因為有查到資料說，賣家要負擔運費才能寄回
但物品價值很低，所以我在信件中有順便問，運費要多少
(但因為物品價值$60太低，我其實也沒想要回來了)

蝦皮在信件中說，因為系統疏忽之類的
反正就是會用專案，幫我免運宅配到我家

我就想說好吧，反正蝦皮出運費
就提供資料給蝦皮

結果幾天後黑貓來送件
竟然說要付 $130的運費..
當下就拒收請他退回了
也寫信給蝦皮說
幫我銷毀就好了"
[問題] 蝦皮看不到自己的分類？！,https://www.ptt.cc/bbs/e-seller/M.1499520910.A.E41.html,2017-07-08 21:34:56,diefish0620 (死魚),"想請問各位最近有沒有遇到這個問題...

似乎從昨天開始，發現點自己的頁面竟然看不到商品分類，但是看別人的正常

請朋友看我的賣場也是正常....

P.S.怎麼感覺蝦皮常常星期五出問題...沒辦法聯絡客服，寄mail又常常只叫我拍照給型
號?"
[問題] 蝦皮訂單被取消，沒退款,https://www.ptt.cc/bbs/e-seller/M.1500462296.A.D2D.html,2017-07-19 19:04:54,lyingus (陳明玉),"我是買家，在蝦皮購買票券，票券只能用轉帳匯款方式至
蝦皮指定的帳戶，也成功轉帳及訂單成立。

但蝦皮賣家，下午之前取消我的訂單，原因是缺貨。
因缺貨，賣家取消交易，但是我看我的蝦皮錢包及匯款帳戶
都沒有退回的金額。

請問該怎麼辦?

謝謝"
[心得] 被蝦皮的關鍵字審核打敗,https://www.ptt.cc/bbs/e-seller/M.1499765488.A.AD4.html,2017-07-11 17:31:23,annly0620 (Annly),"快被蝦皮對關鍵字的判斷標準擊倒
話說我刊登了一本漫畫
《青文／極黑的布倫希爾德 16》
沒多久，就收到蝦皮通知
商品種類不符 禁賣下架
編輯商品種類、品牌、語言
等等等全部一一檢查，重新送出
前前後後大概更改三次還是四次吧
全被打回
實在不知道哪裡不對
瞪著標題10秒...嗯...該不會是...這個吧？
於是我將書名布與倫之間打了一個空格
變這樣
《青文／極黑的布 倫希爾德 16》
按【送出】
……..... 通過了 Σ(ﾟДﾟ)...
蝦皮我該拿你怎麼辦才好啊....ORZ...

Sent from JPTT on my LGE LG-H815."
[問題] 蝦皮 XX 日前完成出貨,https://www.ptt.cc/bbs/e-seller/M.1499597038.A.BA9.html,2017-07-09 18:43:56,paulyanzi (消失),"請問如果有商品販售

客人下標後系統寫""請在7-10前完成出貨""

這個是否包含7-10當天呢？ 客人是7-7 下標的

如果剛好只能7-10一大早出貨，該我這邊取消還是請客人取消比較好？"
[問題] 想在蝦皮賣淘寶大陸衣太晚了,https://www.ptt.cc/bbs/e-seller/M.1499654288.A.000.html,2017-07-10 10:38:05,su4ua6 (wtf),"替朋友上來問問 我真的不是我朋友~

是這樣的 我朋友家人最近開始在蝦皮賣淘寶衣
因為幾年前夜市擺攤過 所以有個粉絲頁 有累積兩千多讚

我自己網購買了很久 所以有觀察了一下
剛開始賣是自己買淘寶衣來穿的時候 多帶幾件 拉低集貨運費 拉低單價

蝦皮1.低價 2.現貨 3.超取付款 就很好賣

後來改挑幾款 帶多件 單價拉低到199 250這樣
發現這樣比之前更好賣 現在整理出一個空間 說是工作室
要開始更多量囤貨賣

但就我看電商的改變 蝦皮是陸資個人賣家好像會被放生
淘寶衣 夜市台拍都已經很多了 等等因素
都覺得這個做不起來 很不穩

可是我朋友家長不懂 覺得這樣很厲害 一直很支持很鼓勵
我朋友怕家長還會掏錢出來 之後會大賠

我是覺得淘寶東西便宜成那樣 怎麼賠也不會多少吧...

想請問各專業賣家們 想在蝦皮賣淘寶衣還有空間嗎?
是不是真的太晚了?

祝大家生意興隆~

謝謝!"
[澳客] 在蝦皮莫名被封鎖,https://www.ptt.cc/bbs/e-seller/M.1499837217.A.BC5.html,2017-07-12 13:26:55,snoopysgum (snoopysgum),"昨天在蝦皮有個買家跟我殺價一個包包，最後也出價成功，買家還請我再傳細節照給她，
我也同意了，但是晚上要傳時發現訊息傳不過去(因為此帳戶有設定使用者限制，因此無
法傳送訊息)，那時還沒想到說是被封鎖，以為是系統問題，到剛剛覺得越想越不對上網
查了一下才發現被封鎖了。

覺得如果最後沒有要購買應該都可以討論，而不是用這種方式，感覺真的很差。也覺得蝦
皮在某些方面也都沒有保護賣方，像是買家不取貨時，不能給評價，就這樣讓賣家包了貨
再鼻子摸摸默默地去領貨....."
[問題] 蝦皮又掛了嗎,https://www.ptt.cc/bbs/e-seller/M.1499770967.A.88D.html,2017-07-11 19:02:44,turnoff11 (麥子真是大好人),"我莫名登出

登入一直叫我輸驗證碼

然後說我還沒有註冊

有人也這樣子嗎"
[問題]蝦皮可否封鎖取貨尚未評價的買家,https://www.ptt.cc/bbs/e-seller/M.1499795529.A.773.html,2017-07-12 01:52:07,yosonhuang (new one),"請問各位大大有人嘗試過，蝦皮是否可以封鎖已經取貨但尚未評價的買家，讓他無法下評
價？

事情有點複雜，我有個客人下了兩張訂單，一張1000左右，一張6000多

今天客人取貨了，1000塊的那張正常貨到付款取貨完成，但尚未評價跟完成訂單。

但是她說6000多的那張訂單已經轉帳付款，劈頭就一直說要我退錢給她，才要去領貨，我
看蝦皮付款方式明明顯示貨到付款，她也堅持她已經轉帳，叫她提出個轉帳證明，她只有
自己手寫的書面紀錄跟一個她自稱是蝦皮給她的轉帳帳號，覺得這樣一來一往很累，叫他
自己去問蝦皮客服。

買家個人資料及購買記錄都會良好，有30幾個評價好評，加入蝦皮的時間也蠻久了，怎麼
都沒人反應！！？雖然有可能誤會，但我覺的她就是想騙錢，所以不太想理她。

問題來了，她因為已經取件一張單，所以她可以評價此單，如果我現在封鎖她，那她還能
評價嗎？

麻煩有經驗的大大解惑

有圖有真相"
[問題] 蝦皮出貨問題,https://www.ptt.cc/bbs/e-seller/M.1499869527.A.BBF.html,2017-07-12 22:25:24,iceprincess (人間煙火),"成交了一筆
因為用郵局掛號
所以買家選 賣家宅配

但是我要按出貨時  畫面一直卡住

編號我是有打的
Po上來所以消掉

按橘色的出貨鈕
它變灰色以後
就不動了卡住
@@
請問有人也遇到這樣的狀況嗎

有什麼解決的方法嗎？
謝謝"
[問題] 有人上過蝦皮關鍵字課程嗎？,https://www.ptt.cc/bbs/e-seller/M.1499837458.A.A11.html,2017-07-12 13:30:56,amedf512 (Hsin),"有人去上過嗎？昨天看fb廣告，一堆人在下面留言搶不到等候補

請問哪真的可以增加銷售量嗎？還看到一個女生留言說上了銷售量增加很多
真有這嗎厲害嗎？"
[問題] 蝦皮開立的電子發票無紙本如何申報扣抵?,https://www.ptt.cc/bbs/e-seller/M.1499874752.A.7AC.html,2017-07-12 23:52:28,infoto (Still Live),"如題

每次收到蝦皮寄來的電子發票通知，但營業稅沒有紙本我很難申報扣抵
上去關貿網查詢也是一頭霧水
有人可以告知實務上怎麼處理?

PS.小弟在蝦皮的銷售額平均才5000/月，仍維持傳統的手寫401報表申報"
[問題] 蝦皮賣家不愛給評價,https://www.ptt.cc/bbs/e-seller/M.1499136627.A.BEC.html,2017-07-04 10:50:24,birdgreen (Karen),"我在yahoo拍賣買東西時，賣家幾乎都會給評價，
可是我在蝦皮買東西時，卻發現很多賣家都不給買家評價的，就算我已經給他/她5顆星好
評+
有文字讚美的評價，賣家還是沒有給我評價，而且我都是1、2天內會去取貨，是不是買家
在蝦皮的評價不重要？所以賣家也就不給了？"
[問題] 蝦皮販賣糾紛請教！,https://www.ptt.cc/bbs/e-seller/M.1499361828.A.AF9.html,2017-07-07 01:23:46,Himalia (魚),"大家好，想請教一下該怎麼處理現在遇到的情況，日前在蝦皮上販賣一台替換下來的手機
，很快的找到賣家，小弟也妥善包裝寄出了，結果買家收到貨後，有反應手機完全沒電，
手機也讀不到sim卡，小弟馬上跟買家聯繫，因為賣出前使用都是很正常的，出貨前也幫
忙充飽電，不過也有可能真的是運氣問題，所以小弟請買家再試試看，如果還是不行小弟
請買家退貨並且馬上退款，小弟負擔寄回來運費，但就是這個退貨，買家說寄出了，小弟
跟他索取序號，但是她寄送的是7-11，但是小弟重頭到尾給的資料都是全家的資料，所以
現在不知道買家把東西寄到哪裡了，她說可能誤寄給朋友，要給朋友聯繫，請問我該怎麼
處理會比較妥善...因為我真的覺得很無言，為什麼我給的是全家的資料，她卻貼一個7-1
1的序號收據給我...然後我查詢一下那個東西已經被領收了。

這情形該怎麼處理，小弟只是想要回我的手機，蝦皮的錢我也已經同意退貨了。"
Re: [心得] 蝦皮最近令人火大另開PC個人賣場,https://www.ptt.cc/bbs/e-seller/M.1499410863.A.9B3.html,2017-07-07 15:01:00,kilmo (仗義每多屠狗輩 負心皆是),"蝦皮的問題大家都有提到了！
獨大絕對不是好事，所以早在商店街免運99就有去上架了

商店街個人賣場其實有一個很嚴重的問題
就是有點""玩假的""，個人賣場沒有匯出訂單功能

稍微有點規模的賣家，出貨都是依賴網拍系統吃單、印單、匯整總撿貨去撿貨
因為沒有辦法匯出訂單，系統商也說無法處理
而商店街是故意這樣的，因為他們的商店街帳號後台管理是不同的(有匯出訂單)
所以根本無法上架全部商品....
不然輸入訂單會輸入到死，商店街一天20-30單，就key到頭昏腦脹了

我們因為營業額50%的買家組成很在意價格，一直很猶豫要不要加入商城
其實蝦皮提升手續費的速度比想像的還要快

從一開始的強調免手續費 => 0.5% => 5%(本來旗艦店也是0.5%)
之後應該早晚會推出 跟 PC購物、生活市集、MOMO購物一樣
抽成是20%~40%不等....當然曝光更多、服務更好、保障更多
只是羊毛出在羊身上0rz........

今天要推抽5%手續費的商城，可以把全部行銷資源灌下去
改天要推抽25%的蝦皮購物，也是會把行銷資源再轉移

再來因為蝦皮越來越大了，燒的錢也越來越多，0.5%根本補不回來
近來營收成長減緩，董事會那邊必然會有壓力
台灣市場畢竟有限，成長到了一定程度，再來就是要剪羊毛了

總之：好日子過完了....再來要像之前這樣快速成長，會非常非常困難了

我們六月創新高後，七月初有點慘淡，月初都這樣的話，月底逃不掉衰退命運
本來最近要多請一個人的，現在要觀望一下了

: 最近蝦皮一連串的措施令人火大

: 1.包含上架要設定重量 WTF

:   我賣東西符合物流重量限制就好 管那麼多?

:   那個拍賣重量是必填的我還是第一次看到

: 2.蝦皮錢包以往自動一三五提領 現在只剩禮拜三自動提領

: 3.商品價差太大不能在同一個賣場 加購品不放在一起誰那麼多時間找

: 4.狂堆商城免運 沒有客戶分流 要賺錢OK天經地義 但可以用另外一個APP

: 以上讓人覺得蝦皮翅膀硬了忘了當初是那些人把流量帶進來的

: 馬上用了PCHOME個人賣場蝦皮搬家

: 蝦皮開始嫌流量太多就讓蝦皮好好嘗嘗苦頭

: 還是不能讓一家獨大 不然大頭症一發作 對買賣家都不是好事阿"
[心得] 真受不了蝦皮的退貨退款申請,https://www.ptt.cc/bbs/e-seller/M.1498698211.A.B76.html,2017-06-29 09:03:29,loraibar2 (老實哥哥),"我深深覺得蝦皮拍賣的退貨退款申請是一個很荒唐的設計...
目前的設計方式
        會讓使用者隨隨便變就按退款申請
        退貨 跟  退款  明明就是兩件事  怎麼會設計成一個按鈕一併處理..
        這程式設計師是不是腦子浸水

     賣方尚未寄出貨件 買方按 [退款/退貨] 這很合理  就是不買了..  賣方可以接受
     賣方已經寄出貨件 買方怎麼可以隨便按 [退款/退貨] ?
                      買方沒寄回商品 就按 [退款/退貨] ? 賣方又不欠你.幹麼退你錢

     買方故意寄回毀損物品  然後透提出 [退款/退貨] .
                      賣方若不仔細驗貨..很容易中計 ..  因為 調包的機率很高

 簡單的說
        在蝦皮的世界裡   售後服務 被刻意引導為  退款服務....

        這是很荒唐的設計...  賣家失去七天內提供售後服的權利
                                     售後服務只能在七天後提供"
[問題] 蝦皮賣場無法產生7-11寄件編號,https://www.ptt.cc/bbs/e-seller/M.1499430197.A.225.html,2017-07-07 20:23:15,chen80168 (A-Chen),"如題

小弟為蝦皮的賣家

今日下午準備要出一筆7-11貨到付款訂單

但點選申請寄件編號一直無法產生

打客服也一直忙線中打不進去

到目前也還沒解決

想請問是否有蝦皮的賣家目前也遇到這種問題?"
